split,criterion,seed,epoch,confidence,accuracy,count
imbalanced,label_smoothing_ce,seed_45,19,0.8136184927824587,0.7071,10000
imbalanced,label_smoothing_ce,seed_45,20,0.8168108219117823,0.716,10000
imbalanced,label_smoothing_ce,seed_255,1,0.4827592652002181,0.3496,10000
imbalanced,label_smoothing_ce,seed_255,2,0.6443343292596815,0.5253,10000
imbalanced,label_smoothing_ce,seed_255,3,0.678603892942806,0.6034,10000
imbalanced,label_smoothing_ce,seed_255,4,0.7191067845262228,0.6086,10000
imbalanced,label_smoothing_ce,seed_255,5,0.7390305231740082,0.6709,10000
imbalanced,label_smoothing_ce,seed_255,6,0.7662892668528802,0.6649,10000
imbalanced,label_smoothing_ce,seed_255,7,0.7642794601321262,0.6959,10000
imbalanced,label_smoothing_ce,seed_255,8,0.7795140484771562,0.701,10000
imbalanced,label_smoothing_ce,seed_255,9,0.7909994172490318,0.7112,10000
imbalanced,label_smoothing_ce,seed_255,10,0.7781957282921241,0.7091,10000
imbalanced,label_smoothing_ce,seed_255,11,0.7946597378162084,0.6997,10000
imbalanced,label_smoothing_ce,seed_255,12,0.8005027329841355,0.7245,10000
imbalanced,label_smoothing_ce,seed_255,13,0.8144191692041213,0.7069,10000
imbalanced,label_smoothing_ce,seed_255,14,0.8132799042449742,0.7133,10000
imbalanced,label_smoothing_ce,seed_255,15,0.8127999131897096,0.7264,10000
imbalanced,label_smoothing_ce,seed_255,16,0.8077144999249084,0.727,10000
imbalanced,label_smoothing_ce,seed_255,17,0.8166893522944078,0.7445,10000
imbalanced,label_smoothing_ce,seed_255,18,0.8248964868737725,0.7488,10000
imbalanced,label_smoothing_ce,seed_255,19,0.820874689299491,0.7392,10000
imbalanced,label_smoothing_ce,seed_255,20,0.8286864626456912,0.735,10000
imbalanced,weighted_ce,seed_2,1,0.39020373994145036,0.3272,10000
imbalanced,weighted_ce,seed_2,2,0.6412812212759933,0.5103,10000
imbalanced,weighted_ce,seed_2,3,0.6652920247468213,0.604,10000
imbalanced,weighted_ce,seed_2,4,0.6974982237735288,0.6309,10000
imbalanced,weighted_ce,seed_2,5,0.7370076422320223,0.6399,10000
imbalanced,weighted_ce,seed_2,6,0.7606690236637884,0.6704,10000
imbalanced,weighted_ce,seed_2,7,0.7905416718732005,0.695,10000
imbalanced,weighted_ce,seed_2,8,0.8091752843437707,0.7094,10000
imbalanced,weighted_ce,seed_2,9,0.8270196043237538,0.692,10000
imbalanced,weighted_ce,seed_2,10,0.8340567162781523,0.718,10000
imbalanced,weighted_ce,seed_2,11,0.8378563201194503,0.7296,10000
imbalanced,weighted_ce,seed_2,12,0.8447526466784385,0.7204,10000
imbalanced,weighted_ce,seed_2,13,0.8489626582876084,0.7027,10000
imbalanced,weighted_ce,seed_2,14,0.8518875125811012,0.7127,10000
imbalanced,weighted_ce,seed_2,15,0.8749181088555581,0.7375,10000
imbalanced,weighted_ce,seed_2,16,0.8838762597715674,0.7372,10000
imbalanced,weighted_ce,seed_2,17,0.8665601737458876,0.7222,10000
imbalanced,weighted_ce,seed_2,18,0.8789050742671978,0.7314,10000
imbalanced,weighted_ce,seed_2,19,0.8914962985053553,0.7402,10000
imbalanced,weighted_ce,seed_2,20,0.9062077417167893,0.7517,10000
imbalanced,weighted_ce,seed_18,1,0.4405679215828347,0.3223,10000
imbalanced,weighted_ce,seed_18,2,0.6184340702501055,0.4883,10000
imbalanced,weighted_ce,seed_18,3,0.6828945202818987,0.5655,10000
imbalanced,weighted_ce,seed_18,4,0.7143491407979018,0.6104,10000
imbalanced,weighted_ce,seed_18,5,0.7689056767852547,0.6647,10000
imbalanced,weighted_ce,seed_18,6,0.7861119290969407,0.6676,10000
imbalanced,weighted_ce,seed_18,7,0.8172197170783125,0.7054,10000
imbalanced,weighted_ce,seed_18,8,0.831055258375744,0.6865,10000
imbalanced,weighted_ce,seed_18,9,0.8227503538672462,0.6937,10000
imbalanced,weighted_ce,seed_18,10,0.8226300718862889,0.6956,10000
imbalanced,weighted_ce,seed_18,11,0.8622927141143242,0.7423,10000
imbalanced,weighted_ce,seed_18,12,0.8730054562557649,0.7422,10000
imbalanced,weighted_ce,seed_18,13,0.8748617123504211,0.74,10000
imbalanced,weighted_ce,seed_18,14,0.876250003081276,0.7472,10000
imbalanced,weighted_ce,seed_18,15,0.8920714030784884,0.754,10000
imbalanced,weighted_ce,seed_18,16,0.8999255982037594,0.7543,10000
imbalanced,weighted_ce,seed_18,17,0.9014669459862038,0.7727,10000
imbalanced,weighted_ce,seed_18,18,0.8796747080840883,0.7409,10000
imbalanced,weighted_ce,seed_18,19,0.9013047737362864,0.7622,10000
imbalanced,weighted_ce,seed_18,20,0.8950644083571284,0.764,10000
imbalanced,weighted_ce,seed_33,1,0.4058041418716896,0.3253,10000
imbalanced,weighted_ce,seed_33,2,0.6444449734994213,0.4762,10000
imbalanced,weighted_ce,seed_33,3,0.6834865433040894,0.5584,10000
imbalanced,weighted_ce,seed_33,4,0.7345451986786317,0.624,10000
imbalanced,weighted_ce,seed_33,5,0.7361710132840139,0.5671,10000
imbalanced,weighted_ce,seed_33,6,0.7850765606572983,0.65,10000
imbalanced,weighted_ce,seed_33,7,0.8006099985176006,0.6965,10000
imbalanced,weighted_ce,seed_33,8,0.814461517305618,0.6796,10000
imbalanced,weighted_ce,seed_33,9,0.8362898366925263,0.7224,10000
imbalanced,weighted_ce,seed_33,10,0.8171349737836782,0.6827,10000
imbalanced,weighted_ce,seed_33,11,0.8385220845630372,0.6984,10000
imbalanced,weighted_ce,seed_33,12,0.8528621336981358,0.7216,10000
imbalanced,weighted_ce,seed_33,13,0.868992410266298,0.727,10000
imbalanced,weighted_ce,seed_33,14,0.879020293414068,0.757,10000
imbalanced,weighted_ce,seed_33,15,0.8756334328198973,0.7052,10000
imbalanced,weighted_ce,seed_33,16,0.8833462864686242,0.749,10000
imbalanced,weighted_ce,seed_33,17,0.8800465705655691,0.7352,10000
imbalanced,weighted_ce,seed_33,18,0.8853396783387493,0.7204,10000
imbalanced,weighted_ce,seed_33,19,0.8960647642004859,0.7552,10000
imbalanced,weighted_ce,seed_33,20,0.8681195064623549,0.6795,10000
imbalanced,weighted_ce,seed_45,1,0.34816461541608845,0.2127,10000
imbalanced,weighted_ce,seed_45,2,0.5950964467720495,0.4998,10000
imbalanced,weighted_ce,seed_45,3,0.6743664535971003,0.5843,10000
imbalanced,weighted_ce,seed_45,4,0.7090846526200142,0.64,10000
imbalanced,weighted_ce,seed_45,5,0.7295333123631884,0.6607,10000
imbalanced,weighted_ce,seed_45,6,0.7703471622557125,0.6875,10000
imbalanced,weighted_ce,seed_45,7,0.780727228212481,0.6819,10000
imbalanced,weighted_ce,seed_45,8,0.79593508732837,0.7028,10000
imbalanced,weighted_ce,seed_45,9,0.8221987580606017,0.7226,10000
imbalanced,weighted_ce,seed_45,10,0.823058259473868,0.7047,10000
imbalanced,weighted_ce,seed_45,11,0.8428218519533657,0.7337,10000
imbalanced,weighted_ce,seed_45,12,0.8559996783919429,0.7273,10000
imbalanced,weighted_ce,seed_45,13,0.8415297370109464,0.7048,10000
imbalanced,weighted_ce,seed_45,14,0.8557856886173751,0.7308,10000
imbalanced,weighted_ce,seed_45,15,0.8697725430381661,0.7424,10000
imbalanced,weighted_ce,seed_45,16,0.8653785026338968,0.7221,10000
imbalanced,weighted_ce,seed_45,17,0.8854547743998148,0.7326,10000
imbalanced,weighted_ce,seed_45,18,0.8843727567500976,0.7487,10000
imbalanced,weighted_ce,seed_45,19,0.8846670832120209,0.7517,10000
imbalanced,weighted_ce,seed_45,20,0.8735422190783649,0.7008,10000
imbalanced,weighted_ce,seed_255,1,0.40029256466054697,0.257,10000
imbalanced,weighted_ce,seed_255,2,0.6402847201031857,0.4713,10000
imbalanced,weighted_ce,seed_255,3,0.6982184711357415,0.5558,10000
imbalanced,weighted_ce,seed_255,4,0.7062010348735929,0.6071,10000
imbalanced,weighted_ce,seed_255,5,0.7227308016380838,0.6478,10000
imbalanced,weighted_ce,seed_255,6,0.7708496473199437,0.6556,10000
imbalanced,weighted_ce,seed_255,7,0.806052177704121,0.6624,10000
imbalanced,weighted_ce,seed_255,8,0.8167601144938083,0.6768,10000
imbalanced,weighted_ce,seed_255,9,0.7893750384821817,0.6959,10000
imbalanced,weighted_ce,seed_255,10,0.8277522599210586,0.7047,10000
imbalanced,weighted_ce,seed_255,11,0.8381415858240091,0.7371,10000
imbalanced,weighted_ce,seed_255,12,0.8391329692669222,0.7316,10000
imbalanced,weighted_ce,seed_255,13,0.8539989465223367,0.7365,10000
imbalanced,weighted_ce,seed_255,14,0.8699603286659457,0.7712,10000
imbalanced,weighted_ce,seed_255,15,0.8733365552858248,0.7469,10000
imbalanced,weighted_ce,seed_255,16,0.8758445201562963,0.7337,10000
imbalanced,weighted_ce,seed_255,17,0.8705133795960158,0.7138,10000
imbalanced,weighted_ce,seed_255,18,0.8669361808026522,0.7283,10000
imbalanced,weighted_ce,seed_255,19,0.878466312562156,0.6788,10000
imbalanced,weighted_ce,seed_255,20,0.9000125459942571,0.7584,10000
